src_idx,dst_idx,src_accession,dst_accession,pmi_weight
126,112,P0NFTU2K,Q9ZLAOIH,1.0498221
126,155,P0NFTU2K,O0SP2EX9,1.0498221
155,126,O0SP2EX9,P0NFTU2K,1.0498221
127,145,Q9C5WI6J,P0CJ883F,1.1368335
145,127,P0CJ883F,Q9C5WI6J,1.1368335
127,178,Q9C5WI6J,O011Q7UU,1.1368335
178,127,O011Q7UU,Q9C5WI6J,1.1368335
127,201,Q9C5WI6J,O0W6AHF7,1.1086626
201,127,O0W6AHF7,Q9C5WI6J,1.1086626
127,206,Q9C5WI6J,O0BNN0ME,1.1086626
206,127,O0BNN0ME,Q9C5WI6J,1.1086626
23,127,Q9VAZCCC,Q9C5WI6J,1.0033021
127,23,Q9C5WI6J,Q9VAZCCC,1.0033021
116,127,P03KKV95,Q9C5WI6J,1.0033021
127,116,Q9C5WI6J,P03KKV95,1.0033021
127,147,Q9C5WI6J,Q9C1HH5V,1.0033021
147,127,Q9C1HH5V,Q9C5WI6J,1.0033021
34,127,A0A4CC5OP,Q9C5WI6J,1.0033021
127,34,Q9C5WI6J,A0A4CC5OP,1.0033021
63,127,Q9XA11D1,Q9C5WI6J,1.0033021
127,63,Q9C5WI6J,Q9XA11D1,1.0033021
127,199,Q9C5WI6J,P0ILDZMJ,1.0033021
199,127,P0ILDZMJ,Q9C5WI6J,1.0033021
128,158,Q9QJJA2S,A0A3DD039,1.5606477
158,128,A0A3DD039,Q9QJJA2S,1.5606477
128,133,Q9QJJA2S,Q9WYZX4G,1.4552872
133,128,Q9WYZX4G,Q9QJJA2S,1.4552872
128,157,Q9QJJA2S,P0PXNF7E,1.4552872
157,128,P0PXNF7E,Q9QJJA2S,1.4552872
10,128,O0JH75L5,Q9QJJA2S,1.2321436
128,10,Q9QJJA2S,O0JH75L5,1.2321436
128,129,Q9QJJA2S,Q9C89K8Q,1.1676052
129,128,Q9C89K8Q,Q9QJJA2S,1.1676052
128,169,Q9QJJA2S,A0AH811KH,1.1676052
169,128,A0AH811KH,Q9QJJA2S,1.1676052
128,173,Q9QJJA2S,Q92W37DG,1.1676052
173,128,Q92W37DG,Q9QJJA2S,1.1676052
58,129,A0AKH2VL2,Q9C89K8Q,1.3217559
129,58,Q9C89K8Q,A0AKH2VL2,1.3217559
129,133,Q9C89K8Q,Q9WYZX4G,1.3217559
133,129,Q9WYZX4G,Q9C89K8Q,1.3217559
129,157,Q9C89K8Q,P0PXNF7E,1.3217559
157,129,P0PXNF7E,Q9C89K8Q,1.3217559
129,161,Q9C89K8Q,Q94MUEKO,1.3217559
161,129,Q94MUEKO,Q9C89K8Q,1.3217559
97,129,Q91N6KV1,Q9C89K8Q,1.2039728
129,97,Q9C89K8Q,Q91N6KV1,1.2039728
129,155,Q9C89K8Q,O0SP2EX9,1.1676052
155,129,O0SP2EX9,Q9C89K8Q,1.1676052
10,129,O0JH75L5,Q9C89K8Q,1.0986123
129,10,Q9C89K8Q,O0JH75L5,1.0986123
130,203,O04HNRIW,A0AD6VASP,1.609438
203,130,A0AD6VASP,O04HNRIW,1.609438
56,130,P0SYLZTM,O04HNRIW,1.2039728
130,56,O04HNRIW,P0SYLZTM,1.2039728
58,130,A0AKH2VL2,O04HNRIW,1.2039728
130,58,O04HNRIW,A0AKH2VL2,1.2039728
107,130,O08QOLDK,O04HNRIW,1.0498221
130,107,O04HNRIW,O08QOLDK,1.0498221
128,130,Q9QJJA2S,O04HNRIW,1.0498221
130,128,O04HNRIW,Q9QJJA2S,1.0498221
130,155,O04HNRIW,O0SP2EX9,1.0498221
155,130,O0SP2EX9,O04HNRIW,1.0498221
130,191,O04HNRIW,A0AX5WVFL,1.0498221
191,130,A0AX5WVFL,O04HNRIW,1.0498221
50,130,O0M35IXZ,O04HNRIW,0.98082924
130,50,O04HNRIW,O0M35IXZ,0.98082924
130,183,O04HNRIW,O0D6MZSL,0.98082924
183,130,O0D6MZSL,O04HNRIW,0.98082924
129,130,Q9C89K8Q,O04HNRIW,0.91629076
130,129,O04HNRIW,Q9C89K8Q,0.91629076
131,214,P09K9XJD,O0CV3TLF,1.6784308
214,131,O0CV3TLF,P09K9XJD,1.6784308
131,133,P09K9XJD,Q9WYZX4G,1.4552872
133,131,Q9WYZX4G,P09K9XJD,1.4552872
131,157,P09K9XJD,P0PXNF7E,1.4552872
157,131,P0PXNF7E,P09K9XJD,1.4552872
131,173,P09K9XJD,Q92W37DG,1.4552872
173,131,Q92W37DG,P09K9XJD,1.4552872
131,145,P09K9XJD,P0CJ883F,1.3011365
145,131,P0CJ883F,P09K9XJD,1.3011365
131,155,P09K9XJD,O0SP2EX9,1.3011365
155,131,O0SP2EX9,P09K9XJD,1.3011365
10,131,O0JH75L5,P09K9XJD,1.2321436
131,10,P09K9XJD,O0JH75L5,1.2321436
131,179,P09K9XJD,P0FCPKJD,1.1676052
179,131,P0FCPKJD,P09K9XJD,1.1676052
131,190,P09K9XJD,P08RIECG,1.1676052
190,131,P08RIECG,P09K9XJD,1.1676052
132,146,O0361I2O,Q9XVA2II,1.4087672
146,132,Q9XVA2II,O0361I2O,1.4087672
132,156,O0361I2O,Q9P5O3OG,1.359977
156,132,Q9P5O3OG,O0361I2O,1.359977
132,141,O0361I2O,O0EBB9EP,1.2909842
141,132,O0EBB9EP,O0361I2O,1.2909842
132,169,O0361I2O,A0AH811KH,1.2264457
169,132,A0AH811KH,O0361I2O,1.2264457
132,195,O0361I2O,O0832EJ4,1.1086626
195,132,O0832EJ4,O0361I2O,1.1086626
73,132,Q9479T6B,O0361I2O,1.0033021
132,73,O0361I2O,Q9479T6B,1.0033021
0,132,A0AAJI0Y8,O0361I2O,1.0033021
132,0,O0361I2O,A0AAJI0Y8,1.0033021
86,132,O04GH2MR,O0361I2O,1.0033021
132,86,O0361I2O,O04GH2MR,1.0033021
116,132,P03KKV95,O0361I2O,1.0033021
132,116,O0361I2O,P03KKV95,1.0033021
132,139,O0361I2O,O037DIA9,1.0033021
139,132,O037DIA9,O0361I2O,1.0033021
132,140,O0361I2O,P06HC36T,1.0033021
140,132,P06HC36T,O0361I2O,1.0033021
132,184,O0361I2O,A0AIPPSFX,1.0033021
184,132,A0AIPPSFX,O0361I2O,1.0033021
133,157,Q9WYZX4G,P0PXNF7E,2.014903
157,133,P0PXNF7E,Q9WYZX4G,2.014903
133,158,Q9WYZX4G,A0A3DD039,1.609438
158,133,A0A3DD039,Q9WYZX4G,1.609438
133,155,Q9WYZX4G,O0SP2EX9,1.4552872
155,133,O0SP2EX9,Q9WYZX4G,1.4552872
133,169,Q9WYZX4G,A0AH811KH,1.3217559
169,133,A0AH811KH,Q9WYZX4G,1.3217559
134,152,A0ALPU0DS,P0Q8CROG,1.1239301
152,134,P0Q8CROG,A0ALPU0DS,1.1239301
47,134,Q97IF2G0,A0ALPU0DS,1.0593916
134,47,A0ALPU0DS,Q97IF2G0,1.0593916
102,134,Q9X63CFT,A0ALPU0DS,1.0593916
134,102,A0ALPU0DS,Q9X63CFT,1.0593916
134,219,A0ALPU0DS,P0NUVY8X,1.0593916
219,134,P0NUVY8X,A0ALPU0DS,1.0593916
15,134,A0AYTJXE1,A0ALPU0DS,1.0185696
134,15,A0ALPU0DS,A0AYTJXE1,1.0185696
113,134,O08XF7KR,A0ALPU0DS,1.0185696
134,113,A0ALPU0DS,O08XF7KR,1.0185696
49,134,P0FZNBQM,A0ALPU0DS,1.0185696
134,49,A0ALPU0DS,P0FZNBQM,1.0185696
24,134,P0CIYHE4,A0ALPU0DS,0.96977943
134,24,A0ALPU0DS,P0CIYHE4,0.96977943
106,134,A0A1GSPK1,A0ALPU0DS,0.910356
134,106,A0ALPU0DS,A0A1GSPK1,0.910356
13,134,O0DBDW21,A0ALPU0DS,0.83624804
134,13,A0ALPU0DS,O0DBDW21,0.83624804
23,134,Q9VAZCCC,A0ALPU0DS,0.83624804
134,23,A0ALPU0DS,Q9VAZCCC,0.83624804
73,134,Q9479T6B,A0ALPU0DS,0.83624804
134,73,A0ALPU0DS,Q9479T6B,0.83624804
100,134,O0KIZZQO,A0ALPU0DS,0.83624804
134,100,A0ALPU0DS,O0KIZZQO,0.83624804
135,139,P00GET87,O037DIA9,1.2039728
139,135,O037DIA9,P00GET87,1.2039728
135,196,P00GET87,P0TD44KK,1.2039728
196,135,P0TD44KK,P00GET87,1.2039728
135,185,P00GET87,P0N1YBWV,1.2039728
185,135,P0N1YBWV,P00GET87,1.2039728
135,208,P00GET87,A0AMMX3Y4,1.1086626
208,135,A0AMMX3Y4,P00GET87,1.1086626
135,151,P00GET87,O0QNVQHC,1.0498221
151,135,O0QNVQHC,P00GET87,1.0498221
113,135,O08XF7KR,P00GET87,0.98082924
135,113,P00GET87,O08XF7KR,0.98082924
135,143,P00GET87,O0X4W7KX,0.98082924
143,135,O0X4W7KX,P00GET87,0.98082924
135,164,P00GET87,Q9UOFWB7,0.98082924
164,135,Q9UOFWB7,P00GET87,0.98082924
53,135,A0ADP0LV6,P00GET87,0.91629076
135,53,P00GET87,A0ADP0LV6,0.91629076
136,157,P03J3R3V,P0PXNF7E,1.4552872
157,136,P0PXNF7E,P03J3R3V,1.4552872
10,136,O0JH75L5,P03J3R3V,1.2321436
136,10,P03J3R3V,O0JH75L5,1.2321436
136,183,P03J3R3V,O0D6MZSL,1.2321436
183,136,O0D6MZSL,P03J3R3V,1.2321436
136,174,P03J3R3V,Q9POC50O,1.2321436
174,136,Q9POC50O,P03J3R3V,1.2321436
136,173,P03J3R3V,Q92W37DG,1.1676052
173,136,Q92W37DG,P03J3R3V,1.1676052
136,214,P03J3R3V,O0CV3TLF,1.1676052
214,136,O0CV3TLF,P03J3R3V,1.1676052
25,136,Q923GDP1,P03J3R3V,1.1368335
136,25,P03J3R3V,Q923GDP1,1.1368335
137,186,A0AQC1IYZ,A0ALUNJ4J,1.5606477
186,137,A0ALUNJ4J,A0AQC1IYZ,1.5606477
15,137,A0AYTJXE1,A0AQC1IYZ,1.2321436
137,15,A0AQC1IYZ,A0AYTJXE1,1.2321436
50,137,O0M35IXZ,A0AQC1IYZ,1.2321436
137,50,A0AQC1IYZ,O0M35IXZ,1.2321436
137,211,A0AQC1IYZ,P0BXK5BV,1.2321436
211,137,P0BXK5BV,A0AQC1IYZ,1.2321436
137,167,A0AQC1IYZ,O0VOHSMH,1.2321436
167,137,O0VOHSMH,A0AQC1IYZ,1.2321436
138,142,P0DOJENQ,Q9NN8ZTJ,1.3093333
142,138,Q9NN8ZTJ,P0DOJENQ,1.3093333
54,138,A0ANUJZA8,P0DOJENQ,1.2039728
138,54,P0DOJENQ,A0ANUJZA8,1.2039728
138,198,P0DOJENQ,P07OONNF,1.2039728
198,138,P07OONNF,P0DOJENQ,1.2039728
138,185,P0DOJENQ,P0N1YBWV,1.2039728
185,138,P0N1YBWV,P0DOJENQ,1.2039728
138,218,P0DOJENQ,Q94YPEIX,1.2039728
218,138,Q94YPEIX,P0DOJENQ,1.2039728
139,184,O037DIA9,A0AIPPSFX,1.3217559
184,139,A0AIPPSFX,O037DIA9,1.3217559
139,193,O037DIA9,O0II826M,1.3217559
193,139,O0II826M,O037DIA9,1.3217559
139,210,O037DIA9,Q95LLO34,1.3217559
210,139,Q95LLO34,O037DIA9,1.3217559
139,202,O037DIA9,O0EKKBP3,1.2729657
202,139,O0EKKBP3,O037DIA9,1.2729657
30,139,Q9OR56FA,O037DIA9,1.2039728
139,30,O037DIA9,Q9OR56FA,1.2039728
139,154,O037DIA9,P0WVZNVS,1.2039728
154,139,P0WVZNVS,O037DIA9,1.2039728
139,168,O037DIA9,P0YVSLHD,1.2039728
168,139,P0YVSLHD,O037DIA9,1.2039728
139,196,O037DIA9,P0TD44KK,1.2039728
196,139,P0TD44KK,O037DIA9,1.2039728
139,182,O037DIA9,O06UGVSD,1.2039728
182,139,O06UGVSD,O037DIA9,1.2039728
140,172,P06HC36T,O0UZPEAU,1.4271164
172,140,O0UZPEAU,P06HC36T,1.4271164
73,140,Q9479T6B,P06HC36T,1.3217559
140,73,P06HC36T,Q9479T6B,1.3217559
140,199,P06HC36T,P0ILDZMJ,1.3217559
199,140,P0ILDZMJ,P06HC36T,1.3217559
140,216,P06HC36T,O0B5M9JD,1.2264457
216,140,O0B5M9JD,P06HC36T,1.2264457
15,140,A0AYTJXE1,P06HC36T,1.0986123
140,15,P06HC36T,A0AYTJXE1,1.0986123
50,140,O0M35IXZ,P06HC36T,1.0986123
140,50,P06HC36T,O0M35IXZ,1.0986123
140,209,P06HC36T,Q93C1QKC,1.0986123
209,140,Q93C1QKC,P06HC36T,1.0986123
47,140,Q97IF2G0,P06HC36T,1.0340737
140,47,P06HC36T,Q97IF2G0,1.0340737
140,146,P06HC36T,Q9XVA2II,1.0340737
146,140,Q9XVA2II,P06HC36T,1.0340737
141,188,O0EBB9EP,Q9V7LN2I,1.3217559
188,141,Q9V7LN2I,O0EBB9EP,1.3217559
40,141,A0A7EEDTR,O0EBB9EP,1.2039728
141,40,O0EBB9EP,A0A7EEDTR,1.2039728
55,141,Q9NCXLLH,O0EBB9EP,1.2039728
141,55,O0EBB9EP,Q9NCXLLH,1.2039728
141,147,O0EBB9EP,Q9C1HH5V,1.2039728
147,141,Q9C1HH5V,O0EBB9EP,1.2039728
141,166,O0EBB9EP,A0AF1BCP1,1.2039728
166,141,A0AF1BCP1,O0EBB9EP,1.2039728
141,195,O0EBB9EP,O0832EJ4,1.2039728
195,141,O0832EJ4,O0EBB9EP,1.2039728
141,181,O0EBB9EP,A0AWSQT2C,1.2039728
181,141,A0AWSQT2C,O0EBB9EP,1.2039728
141,145,O0EBB9EP,P0CJ883F,1.0498221
145,141,P0CJ883F,O0EBB9EP,1.0498221
133,142,Q9WYZX4G,Q9NN8ZTJ,1.2039728
142,133,Q9NN8ZTJ,Q9WYZX4G,1.2039728
142,157,Q9NN8ZTJ,P0PXNF7E,1.2039728
157,142,P0PXNF7E,Q9NN8ZTJ,1.2039728
142,198,Q9NN8ZTJ,P07OONNF,1.2039728
198,142,P07OONNF,Q9NN8ZTJ,1.2039728
142,210,Q9NN8ZTJ,Q95LLO34,1.2039728
210,142,Q95LLO34,Q9NN8ZTJ,1.2039728
142,218,Q9NN8ZTJ,Q94YPEIX,1.2039728
218,142,Q94YPEIX,Q9NN8ZTJ,1.2039728
142,175,Q9NN8ZTJ,P02CWTGW,1.0861897
175,142,P02CWTGW,Q9NN8ZTJ,1.0861897
38,142,Q9755NF8,Q9NN8ZTJ,1.0498221
142,38,Q9NN8ZTJ,Q9755NF8,1.0498221
142,215,Q9NN8ZTJ,P0XLVPYW,1.0498221
215,142,P0XLVPYW,Q9NN8ZTJ,1.0498221
5,142,A0A9NT3WX,Q9NN8ZTJ,0.98082924
142,5,Q9NN8ZTJ,A0A9NT3WX,0.98082924
143,185,O0X4W7KX,P0N1YBWV,1.5040774
185,143,P0N1YBWV,O0X4W7KX,1.5040774
143,164,O0X4W7KX,Q9UOFWB7,1.2809339
164,143,Q9UOFWB7,O0X4W7KX,1.2809339
143,162,O0X4W7KX,O0493WXB,1.2321436
162,143,O0493WXB,O0X4W7KX,1.2321436
54,143,A0ANUJZA8,O0X4W7KX,1.0986123
143,54,O0X4W7KX,A0ANUJZA8,1.0986123
143,166,O0X4W7KX,A0AF1BCP1,1.0986123
166,143,A0AF1BCP1,O0X4W7KX,1.0986123
3,143,Q9ZMF8MF,O0X4W7KX,0.98082924
143,3,O0X4W7KX,Q9ZMF8MF,0.98082924
142,143,Q9NN8ZTJ,O0X4W7KX,0.98082924
143,142,O0X4W7KX,Q9NN8ZTJ,0.98082924
7,143,A0ANQ4FMR,O0X4W7KX,0.9444616
143,7,O0X4W7KX,A0ANQ4FMR,0.9444616
38,143,Q9755NF8,O0X4W7KX,0.9444616
143,38,O0X4W7KX,Q9755NF8,0.9444616
93,143,Q9J9TZE5,O0X4W7KX,0.9444616
143,93,O0X4W7KX,Q9J9TZE5,0.9444616
143,204,O0X4W7KX,Q9KAMUGF,0.9444616
204,143,Q9KAMUGF,O0X4W7KX,0.9444616
144,154,Q9P84DY8,P0WVZNVS,1.3217559
154,144,P0WVZNVS,Q9P84DY8,1.3217559
144,165,Q9P84DY8,Q9NQFLLF,1.3217559
165,144,Q9NQFLLF,Q9P84DY8,1.3217559
144,219,Q9P84DY8,P0NUVY8X,1.3217559
219,144,P0NUVY8X,Q9P84DY8,1.3217559
144,162,Q9P84DY8,O0493WXB,1.1676052
162,144,O0493WXB,Q9P84DY8,1.1676052
144,191,Q9P84DY8,A0AX5WVFL,1.1676052
191,144,A0AX5WVFL,Q9P84DY8,1.1676052
5,144,A0A9NT3WX,Q9P84DY8,1.0986123
144,5,Q9P84DY8,A0A9NT3WX,1.0986123
50,144,O0M35IXZ,Q9P84DY8,1.0986123
144,50,Q9P84DY8,O0M35IXZ,1.0986123
70,144,O0C3O18B,Q9P84DY8,1.0986123
144,70,Q9P84DY8,O0C3O18B,1.0986123
144,171,Q9P84DY8,P0C5BA7U,1.0986123
171,144,P0C5BA7U,Q9P84DY8,1.0986123
144,148,Q9P84DY8,Q92VJ998,1.0593916
148,144,Q92VJ998,Q9P84DY8,1.0593916
36,144,P0IOYKLE,Q9P84DY8,1.0340737
144,36,Q9P84DY8,P0IOYKLE,1.0340737
145,172,P0CJ883F,O0UZPEAU,1.5606477
172,145,O0UZPEAU,P0CJ883F,1.5606477
145,190,P0CJ883F,P08RIECG,1.4552872
190,145,P08RIECG,P0CJ883F,1.4552872
145,206,P0CJ883F,O0BNN0ME,1.3375041
206,145,O0BNN0ME,P0CJ883F,1.3375041
145,178,P0CJ883F,O011Q7UU,1.3011365
178,145,O011Q7UU,P0CJ883F,1.3011365
145,160,P0CJ883F,A0A8VMUH4,1.2321436
160,145,A0A8VMUH4,P0CJ883F,1.2321436
145,209,P0CJ883F,Q93C1QKC,1.2321436
209,145,Q93C1QKC,P0CJ883F,1.2321436
73,146,Q9479T6B,Q9XVA2II,1.3217559
146,73,Q9XVA2II,Q9479T6B,1.3217559
146,186,Q9XVA2II,A0ALUNJ4J,1.2039728
186,146,A0ALUNJ4J,Q9XVA2II,1.2039728
137,146,A0AQC1IYZ,Q9XVA2II,1.1676052
146,137,Q9XVA2II,A0AQC1IYZ,1.1676052
146,156,Q9XVA2II,Q9P5O3OG,1.1676052
156,146,Q9P5O3OG,Q9XVA2II,1.1676052
113,146,O08XF7KR,Q9XVA2II,1.0986123
146,113,Q9XVA2II,O08XF7KR,1.0986123
146,171,Q9XVA2II,P0C5BA7U,1.0986123
171,146,P0C5BA7U,Q9XVA2II,1.0986123
146,169,Q9XVA2II,A0AH811KH,1.0340737
169,146,A0AH811KH,Q9XVA2II,1.0340737
146,184,Q9XVA2II,A0AIPPSFX,1.0340737
184,146,A0AIPPSFX,Q9XVA2II,1.0340737
146,193,Q9XVA2II,O0II826M,1.0340737
193,146,O0II826M,Q9XVA2II,1.0340737
147,211,Q9C1HH5V,P0BXK5BV,1.3862944
211,147,P0BXK5BV,Q9C1HH5V,1.3862944
147,188,Q9C1HH5V,Q9V7LN2I,1.3217559
188,147,Q9V7LN2I,Q9C1HH5V,1.3217559
40,147,A0A7EEDTR,Q9C1HH5V,1.2039728
147,40,Q9C1HH5V,A0A7EEDTR,1.2039728
147,206,Q9C1HH5V,O0BNN0ME,1.2039728
206,147,O0BNN0ME,Q9C1HH5V,1.2039728
147,181,Q9C1HH5V,A0AWSQT2C,1.2039728
181,147,A0AWSQT2C,Q9C1HH5V,1.2039728
17,147,A0A5KXVFK,Q9C1HH5V,1.0498221
147,17,Q9C1HH5V,A0A5KXVFK,1.0498221
100,148,O0KIZZQO,Q92VJ998,1.2417132
148,100,Q92VJ998,O0KIZZQO,1.2417132
83,148,Q9P08J38,Q92VJ998,1.0593916
148,83,Q92VJ998,Q9P08J38,1.0593916
70,148,O0C3O18B,Q92VJ998,1.0185696
148,70,Q92VJ998,O0C3O18B,1.0185696
148,180,Q92VJ998,P0SLQC3E,0.9903987
180,148,P0SLQC3E,Q92VJ998,0.9903987
11,148,O05XFF08,Q92VJ998,0.96977943
148,11,Q92VJ998,O05XFF08,0.96977943
41,148,P0VZHWJ5,Q92VJ998,0.96977943
148,41,Q92VJ998,P0VZHWJ5,0.96977943
148,172,Q92VJ998,O0UZPEAU,0.94160855
172,148,O0UZPEAU,Q92VJ998,0.94160855
92,148,P093KMK8,Q92VJ998,0.83624804
148,92,Q92VJ998,P093KMK8,0.83624804
125,148,A0APY6B2S,Q92VJ998,0.83624804
148,125,Q92VJ998,A0APY6B2S,0.83624804
148,194,Q92VJ998,P0YUP126,0.83624804
194,148,P0YUP126,Q92VJ998,0.83624804
27,148,P02DGTFL,Q92VJ998,0.83624804
148,27,Q92VJ998,P02DGTFL,0.83624804
36,148,P0IOYKLE,Q92VJ998,0.83624804
148,36,Q92VJ998,P0IOYKLE,0.83624804
45,148,Q9PBN78C,Q92VJ998,0.83624804
148,45,Q92VJ998,Q9PBN78C,0.83624804
149,188,P02D5EMP,Q9V7LN2I,1.3217559
188,149,Q9V7LN2I,P02D5EMP,1.3217559
59,149,O0YS280F,P02D5EMP,1.0986123
149,59,P02D5EMP,O0YS280F,1.0986123
119,149,O0Z3NX3J,P02D5EMP,0.98082924
149,119,P02D5EMP,O0Z3NX3J,0.98082924
149,195,P02D5EMP,O0832EJ4,0.98082924
195,149,O0832EJ4,P02D5EMP,0.98082924
17,149,A0A5KXVFK,P02D5EMP,0.9444616
149,17,P02D5EMP,A0A5KXVFK,0.9444616
77,149,A0A18HAFI,P02D5EMP,0.9444616
149,77,P02D5EMP,A0A18HAFI,0.9444616
98,149,P0UC8D1N,P02D5EMP,0.9444616
149,98,P02D5EMP,P0UC8D1N,0.9444616
58,150,A0AKH2VL2,P0AJEPEE,1.3217559
150,58,P0AJEPEE,A0AKH2VL2,1.3217559
150,152,P0AJEPEE,P0Q8CROG,1.2039728
152,150,P0Q8CROG,P0AJEPEE,1.2039728
150,172,P0AJEPEE,O0UZPEAU,1.2039728
172,150,O0UZPEAU,P0AJEPEE,1.2039728
150,178,P0AJEPEE,O011Q7UU,1.1676052
178,150,O011Q7UU,P0AJEPEE,1.1676052
8,150,A0AVG0FN9,P0AJEPEE,1.0986123
150,8,P0AJEPEE,A0AVG0FN9,1.0986123
151,168,O0QNVQHC,P0YVSLHD,1.4552872
168,151,P0YVSLHD,O0QNVQHC,1.4552872
151,208,O0QNVQHC,A0AMMX3Y4,1.359977
208,151,A0AMMX3Y4,O0QNVQHC,1.359977
151,215,O0QNVQHC,P0XLVPYW,1.3011365
215,151,P0XLVPYW,O0QNVQHC,1.3011365
151,163,O0QNVQHC,P0BJ17ML,1.2321436
163,151,P0BJ17ML,O0QNVQHC,1.2321436
151,205,O0QNVQHC,P0CSS9TY,1.2321436
205,151,P0CSS9TY,O0QNVQHC,1.2321436
151,193,O0QNVQHC,O0II826M,1.1676052
193,151,O0II826M,O0QNVQHC,1.1676052
151,218,O0QNVQHC,Q94YPEIX,1.1676052
218,151,Q94YPEIX,O0QNVQHC,1.1676052
152,172,P0Q8CROG,O0UZPEAU,1.3093333
172,152,O0UZPEAU,P0Q8CROG,1.3093333
100,152,O0KIZZQO,P0Q8CROG,1.2039728
152,100,P0Q8CROG,O0KIZZQO,1.2039728
152,219,P0Q8CROG,P0NUVY8X,1.2039728
219,152,P0NUVY8X,P0Q8CROG,1.2039728
152,160,P0Q8CROG,A0A8VMUH4,1.2039728
160,152,A0A8VMUH4,P0Q8CROG,1.2039728
58,153,A0AKH2VL2,O0ZP6LFI,1.3217559
153,58,O0ZP6LFI,A0AKH2VL2,1.3217559
153,184,O0ZP6LFI,A0AIPPSFX,1.3217559
184,153,A0AIPPSFX,O0ZP6LFI,1.3217559
5,153,A0A9NT3WX,O0ZP6LFI,1.0986123
153,5,O0ZP6LFI,A0A9NT3WX,1.0986123
153,193,O0ZP6LFI,O0II826M,1.0340737
193,153,O0II826M,O0ZP6LFI,1.0340737
153,200,O0ZP6LFI,Q9B7R314,1.0340737
200,153,Q9B7R314,O0ZP6LFI,1.0340737
153,210,O0ZP6LFI,Q95LLO34,1.0340737
210,153,Q95LLO34,O0ZP6LFI,1.0340737
91,153,A0A08YG0R,O0ZP6LFI,0.91629076
153,91,O0ZP6LFI,A0A08YG0R,0.91629076
54,153,A0ANUJZA8,O0ZP6LFI,0.91629076
153,54,O0ZP6LFI,A0ANUJZA8,0.91629076
76,153,A0AQ0B8IE,O0ZP6LFI,0.91629076
153,76,O0ZP6LFI,A0AQ0B8IE,0.91629076
154,162,P0WVZNVS,O0493WXB,1.7429693
162,154,O0493WXB,P0WVZNVS,1.7429693
154,189,P0WVZNVS,A0AXPNNGN,1.609438
189,154,A0AXPNNGN,P0WVZNVS,1.609438
154,175,P0WVZNVS,P02CWTGW,1.4916549
175,154,P02CWTGW,P0WVZNVS,1.4916549
154,164,P0WVZNVS,Q9UOFWB7,1.3862944
164,154,Q9UOFWB7,P0WVZNVS,1.3862944
154,219,P0WVZNVS,P0NUVY8X,1.3217559
219,154,P0NUVY8X,P0WVZNVS,1.3217559
91,154,A0A08YG0R,P0WVZNVS,1.2039728
154,91,P0WVZNVS,A0A08YG0R,1.2039728
155,157,O0SP2EX9,P0PXNF7E,1.4552872
157,155,P0PXNF7E,O0SP2EX9,1.4552872
155,203,O0SP2EX9,A0AD6VASP,1.4552872
203,155,A0AD6VASP,O0SP2EX9,1.4552872
155,158,O0SP2EX9,A0A3DD039,1.3375041
158,155,A0A3DD039,O0SP2EX9,1.3375041
10,155,O0JH75L5,O0SP2EX9,1.2321436
155,10,O0SP2EX9,O0JH75L5,1.2321436
155,173,O0SP2EX9,Q92W37DG,1.1676052
173,155,Q92W37DG,O0SP2EX9,1.1676052
156,186,Q9P5O3OG,A0ALUNJ4J,1.3375041
186,156,A0ALUNJ4J,Q9P5O3OG,1.3375041
156,195,Q9P5O3OG,O0832EJ4,1.3375041
195,156,O0832EJ4,Q9P5O3OG,1.3375041
0,156,A0AAJI0Y8,Q9P5O3OG,1.0498221
156,0,Q9P5O3OG,A0AAJI0Y8,1.0498221
141,156,O0EBB9EP,Q9P5O3OG,1.0498221
156,141,Q9P5O3OG,O0EBB9EP,1.0498221
147,156,Q9C1HH5V,Q9P5O3OG,1.0498221
156,147,Q9P5O3OG,Q9C1HH5V,1.0498221
156,206,Q9P5O3OG,O0BNN0ME,1.0498221
206,156,O0BNN0ME,Q9P5O3OG,1.0498221
156,181,Q9P5O3OG,A0AWSQT2C,1.0498221
181,156,A0AWSQT2C,Q9P5O3OG,1.0498221
157,158,P0PXNF7E,A0A3DD039,1.609438
158,157,A0A3DD039,P0PXNF7E,1.609438
157,159,P0PXNF7E,A0AVULEM1,1.4552872
159,157,A0AVULEM1,P0PXNF7E,1.4552872
114,158,O049ITN6,A0A3DD039,1.2039728
158,114,A0A3DD039,O049ITN6,1.2039728
97,158,Q91N6KV1,A0A3DD039,1.0861897
158,97,A0A3DD039,Q91N6KV1,1.0861897
159,215,A0AVULEM1,P0XLVPYW,1.3011365
215,159,P0XLVPYW,A0AVULEM1,1.3011365
15,159,A0AYTJXE1,A0AVULEM1,1.2321436
159,15,A0AVULEM1,A0AYTJXE1,1.2321436
159,184,A0AVULEM1,A0AIPPSFX,1.1676052
184,159,A0AIPPSFX,A0AVULEM1,1.1676052
91,159,A0A08YG0R,A0AVULEM1,1.0498221
159,91,A0AVULEM1,A0A08YG0R,1.0498221
159,160,A0AVULEM1,A0A8VMUH4,0.9444616
160,159,A0A8VMUH4,A0AVULEM1,0.9444616
91,160,A0A08YG0R,A0A8VMUH4,1.3862944
160,91,A0A8VMUH4,A0A08YG0R,1.3862944
15,160,A0AYTJXE1,A0A8VMUH4,1.2809339
